"CUSTOMER_KEY" "year_day" "TOU_CD" "MODEL_ID" "Month" "Day" "Year" "mdy" "predicted_usage" "GEO_KEY" "train_indicator_prediction" "model_indicator_prediction" "week_day" "season" "Actual_Usage" "median_temp" "train_indicator_actual" "model_indicator_actual" "residual" "on_off_peak"
10042974 36 "Winter-On-Peak" 2 2 5 2013 2013-02-05 16.0653243560588 "AA" "TEST" "Temperature Model" "Tues" "Winter" 9.91 70.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -6.15532435605877 "On-Peak"
10042974 37 "Winter-On-Peak" 2 2 6 2013 2013-02-06 16.0653243560588 "AA" "TEST" "Temperature Model" "Wed" "Winter" 11.254 72 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -4.81132435605877 "On-Peak"
10042974 38 "Winter-On-Peak" 2 2 7 2013 2013-02-07 16.0653243560588 "AA" "TEST" "Temperature Model" "Thurs" "Winter" 8.186 73.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -7.87932435605877 "On-Peak"
10042974 39 "Winter-On-Peak" 2 2 8 2013 2013-02-08 16.0653243560588 "AA" "TEST" "Temperature Model" "Fri" "Winter" 7.153 75.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -8.91232435605877 "On-Peak"
10042974 40 "Winter-Off-Peak" 2 2 9 2013 2013-02-09 13.1832307692308 "AA" "TEST" "Temperature Model" "Sat" "Winter" 9.175 76.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -4.00823076923077 "Off-Peak"
10042974 41 "Winter-Off-Peak" 2 2 10 2013 2013-02-10 13.1832307692308 "AA" "TEST" "Temperature Model" "Sun" "Winter" 8.413 78 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -4.77023076923077 "Off-Peak"
10042974 42 "Winter-On-Peak" 2 2 11 2013 2013-02-11 16.0653243560588 "AA" "TEST" "Temperature Model" "Mon" "Winter" 9.716 69 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -6.34932435605877 "On-Peak"
10042974 43 "Winter-On-Peak" 2 2 12 2013 2013-02-12 16.0653243560588 "AA" "TEST" "Temperature Model" "Tues" "Winter" 7.673 69.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -8.39232435605877 "On-Peak"
10042974 44 "Winter-On-Peak" 2 2 13 2013 2013-02-13 16.0653243560588 "AA" "TEST" "Temperature Model" "Wed" "Winter" 6.963 71.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -9.10232435605877 "On-Peak"
10042974 45 "Winter-On-Peak" 2 2 14 2013 2013-02-14 16.0653243560588 "AA" "TEST" "Temperature Model" "Thurs" "Winter" 10.807 71.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -5.25832435605877 "On-Peak"
10042974 46 "Winter-On-Peak" 2 2 15 2013 2013-02-15 16.0653243560588 "AA" "TEST" "Temperature Model" "Fri" "Winter" 11.026 73 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -5.03932435605877 "On-Peak"
10042974 47 "Winter-Off-Peak" 2 2 16 2013 2013-02-16 13.1832307692308 "AA" "TEST" "Temperature Model" "Sat" "Winter" 7.349 72 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -5.83423076923077 "Off-Peak"
10042974 48 "Winter-Off-Peak" 2 2 17 2013 2013-02-17 13.1832307692308 "AA" "TEST" "Temperature Model" "Sun" "Winter" 9.728 72.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -3.45523076923077 "Off-Peak"
10042974 49 "Winter-On-Peak" 2 2 18 2013 2013-02-18 16.0653243560588 "AA" "TEST" "Temperature Model" "Mon" "Winter" 7.184 72.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -8.88132435605877 "On-Peak"
10042974 50 "Winter-On-Peak" 2 2 19 2013 2013-02-19 16.0653243560588 "AA" "TEST" "Temperature Model" "Tues" "Winter" 7.667 74 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -8.39832435605877 "On-Peak"
10042974 51 "Winter-On-Peak" 2 2 20 2013 2013-02-20 16.0653243560588 "AA" "TEST" "Temperature Model" "Wed" "Winter" 8.836 76.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -7.22932435605877 "On-Peak"
10042974 52 "Winter-On-Peak" 2 2 21 2013 2013-02-21 16.0653243560588 "AA" "TEST" "Temperature Model" "Thurs" "Winter" 7.818 76.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -8.24732435605877 "On-Peak"
10042974 53 "Winter-On-Peak" 2 2 22 2013 2013-02-22 16.0653243560588 "AA" "TEST" "Temperature Model" "Fri" "Winter" 8.037 77 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -8.02832435605877 "On-Peak"
10042974 54 "Winter-Off-Peak" 2 2 23 2013 2013-02-23 13.1832307692308 "AA" "TEST" "Temperature Model" "Sat" "Winter" 8.67 72 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -4.51323076923077 "Off-Peak"
10042974 55 "Winter-Off-Peak" 2 2 24 2013 2013-02-24 13.1832307692308 "AA" "TEST" "Temperature Model" "Sun" "Winter" 7.921 75.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -5.26223076923077 "Off-Peak"
10042974 56 "Winter-On-Peak" 2 2 25 2013 2013-02-25 16.0653243560588 "AA" "TEST" "Temperature Model" "Mon" "Winter" 10.82 78 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -5.24532435605877 "On-Peak"
10042974 57 "Winter-On-Peak" 2 2 26 2013 2013-02-26 16.0653243560588 "AA" "TEST" "Temperature Model" "Tues" "Winter" 10.685 77 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -5.38032435605877 "On-Peak"
10042974 58 "Winter-On-Peak" 2 2 27 2013 2013-02-27 16.0653243560588 "AA" "TEST" "Temperature Model" "Wed" "Winter" 9.054 76.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -7.01132435605877 "On-Peak"
10042974 59 "Winter-On-Peak" 2 2 28 2013 2013-02-28 16.0653243560588 "AA" "TEST" "Temperature Model" "Thurs" "Winter" 6.595 77.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -9.47032435605877 "On-Peak"
10042974 60 "Winter-On-Peak" 2 3 1 2013 2013-03-01 16.7431759763848 "AA" "TEST" "Temperature Model" "Fri" "Winter" 7.187 65 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -9.55617597638481 "On-Peak"
10042974 61 "Winter-Off-Peak" 2 3 2 2013 2013-03-02 13.1832307692308 "AA" "TEST" "Temperature Model" "Sat" "Winter" 6.38 69 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -6.80323076923077 "Off-Peak"
10042974 62 "Winter-Off-Peak" 2 3 3 2013 2013-03-03 13.1832307692308 "AA" "TEST" "Temperature Model" "Sun" "Winter" 7.258 71 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -5.92523076923077 "Off-Peak"
10042974 63 "Winter-On-Peak" 2 3 4 2013 2013-03-04 16.7431759763848 "AA" "TEST" "Temperature Model" "Mon" "Winter" 10.01 73 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -6.73317597638482 "On-Peak"
10042974 64 "Winter-On-Peak" 2 3 5 2013 2013-03-05 16.7431759763848 "AA" "TEST" "Temperature Model" "Tues" "Winter" 6.21 74.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -10.5331759763848 "On-Peak"
10042974 65 "Winter-On-Peak" 2 3 6 2013 2013-03-06 16.7431759763848 "AA" "TEST" "Temperature Model" "Wed" "Winter" 9.368 74.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -7.37517597638482 "On-Peak"
10042974 66 "Winter-On-Peak" 2 3 7 2013 2013-03-07 16.7431759763848 "AA" "TEST" "Temperature Model" "Thurs" "Winter" 7.14 73 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -9.60317597638482 "On-Peak"
10042974 67 "Winter-On-Peak" 2 3 8 2013 2013-03-08 16.7431759763848 "AA" "TEST" "Temperature Model" "Fri" "Winter" 10.169 74.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -6.57417597638482 "On-Peak"
10042974 68 "Winter-Off-Peak" 2 3 9 2013 2013-03-09 13.1832307692308 "AA" "TEST" "Temperature Model" "Sat" "Winter" 6.027 75.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -7.15623076923077 "Off-Peak"
10042974 69 "Winter-Off-Peak" 2 3 10 2013 2013-03-10 13.1832307692308 "AA" "TEST" "Temperature Model" "Sun" "Winter" 8.664 74.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -4.51923076923077 "Off-Peak"
10042974 70 "Winter-On-Peak" 2 3 11 2013 2013-03-11 16.7431759763848 "AA" "TEST" "Temperature Model" "Mon" "Winter" 7.171 75 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -9.57217597638482 "On-Peak"
10042974 71 "Winter-On-Peak" 2 3 12 2013 2013-03-12 16.7431759763848 "AA" "TEST" "Temperature Model" "Tues" "Winter" 8.024 74.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -8.71917597638482 "On-Peak"
10042974 72 "Winter-On-Peak" 2 3 13 2013 2013-03-13 16.7431759763848 "AA" "TEST" "Temperature Model" "Wed" "Winter" 9.757 74 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -6.98617597638482 "On-Peak"
10042974 73 "Winter-On-Peak" 2 3 14 2013 2013-03-14 16.7431759763848 "AA" "TEST" "Temperature Model" "Thurs" "Winter" 6.962 72.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -9.78117597638482 "On-Peak"
10042974 74 "Winter-On-Peak" 2 3 15 2013 2013-03-15 16.7431759763848 "AA" "TEST" "Temperature Model" "Fri" "Winter" 7.419 72 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -9.32417597638482 "On-Peak"
10042974 75 "Winter-Off-Peak" 2 3 16 2013 2013-03-16 13.1832307692308 "AA" "TEST" "Temperature Model" "Sat" "Winter" 8.843 76 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -4.34023076923077 "Off-Peak"
10042974 76 "Winter-Off-Peak" 2 3 17 2013 2013-03-17 13.1832307692308 "AA" "TEST" "Temperature Model" "Sun" "Winter" 8.649 70.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -4.53423076923077 "Off-Peak"
10042974 77 "Winter-On-Peak" 2 3 18 2013 2013-03-18 16.7431759763848 "AA" "TEST" "Temperature Model" "Mon" "Winter" 3.753 66 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -12.9901759763848 "On-Peak"
10042974 78 "Winter-On-Peak" 2 3 19 2013 2013-03-19 16.7431759763848 "AA" "TEST" "Temperature Model" "Tues" "Winter" 3.691 67 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -13.0521759763848 "On-Peak"
10042974 79 "Winter-On-Peak" 2 3 20 2013 2013-03-20 16.7431759763848 "AA" "TEST" "Temperature Model" "Wed" "Winter" 3.744 69 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -12.9991759763848 "On-Peak"
10042974 80 "Winter-On-Peak" 2 3 21 2013 2013-03-21 16.7431759763848 "AA" "TEST" "Temperature Model" "Thurs" "Winter" 3.801 72 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -12.9421759763848 "On-Peak"
10042974 81 "Winter-On-Peak" 2 3 22 2013 2013-03-22 16.7431759763848 "AA" "TEST" "Temperature Model" "Fri" "Winter" 3.571 79.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -13.1721759763848 "On-Peak"
10042974 82 "Winter-Off-Peak" 2 3 23 2013 2013-03-23 13.1832307692308 "AA" "TEST" "Temperature Model" "Sat" "Winter" 3.987 76 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -9.19623076923077 "Off-Peak"
10042974 83 "Winter-Off-Peak" 2 3 24 2013 2013-03-24 13.1832307692308 "AA" "TEST" "Temperature Model" "Sun" "Winter" 3.714 76 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -9.46923076923077 "Off-Peak"
10042974 84 "Winter-On-Peak" 2 3 25 2013 2013-03-25 16.7431759763848 "AA" "TEST" "Temperature Model" "Mon" "Winter" 4.142 75 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -12.6011759763848 "On-Peak"
10042974 85 "Winter-On-Peak" 2 3 26 2013 2013-03-26 16.7431759763848 "AA" "TEST" "Temperature Model" "Tues" "Winter" 3.715 74.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -13.0281759763848 "On-Peak"
10042974 86 "Winter-On-Peak" 2 3 27 2013 2013-03-27 16.7431759763848 "AA" "TEST" "Temperature Model" "Wed" "Winter" 3.696 75.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -13.0471759763848 "On-Peak"
10042974 87 "Winter-On-Peak" 2 3 28 2013 2013-03-28 16.7431759763848 "AA" "TEST" "Temperature Model" "Thurs" "Winter" 4.251 81.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -12.4921759763848 "On-Peak"
10042974 88 "Winter-On-Peak" 2 3 29 2013 2013-03-29 16.7431759763848 "AA" "TEST" "Temperature Model" "Fri" "Winter" 3.58 67 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -13.1631759763848 "On-Peak"
10042974 89 "Winter-Off-Peak" 2 3 30 2013 2013-03-30 13.1832307692308 "AA" "TEST" "Temperature Model" "Sat" "Winter" 3.813 66.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -9.37023076923077 "Off-Peak"
10042974 90 "Winter-Off-Peak" 2 3 31 2013 2013-03-31 13.1832307692308 "AA" "TEST" "Temperature Model" "Sun" "Winter" 3.858 71 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -9.32523076923077 "Off-Peak"
10042974 91 "Summer-On-Peak" 2 4 1 2013 2013-04-01 15.6381605385728 "AA" "TEST" "Temperature Model" "Mon" "Summer" 3.356 69.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -12.2821605385728 "On-Peak"
10042974 92 "Summer-On-Peak" 2 4 2 2013 2013-04-02 15.6381605385728 "AA" "TEST" "Temperature Model" "Tues" "Summer" 3.842 70 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -11.7961605385728 "On-Peak"
10042974 93 "Summer-On-Peak" 2 4 3 2013 2013-04-03 15.6381605385728 "AA" "TEST" "Temperature Model" "Wed" "Summer" 3.676 64 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -11.9621605385728 "On-Peak"
10042974 94 "Summer-On-Peak" 2 4 4 2013 2013-04-04 15.6381605385728 "AA" "TEST" "Temperature Model" "Thurs" "Summer" 3.431 65 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -12.2071605385728 "On-Peak"
10042974 95 "Summer-On-Peak" 2 4 5 2013 2013-04-05 15.6381605385728 "AA" "TEST" "Temperature Model" "Fri" "Summer" 3.15 67 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -12.4881605385728 "On-Peak"
10042974 96 "Summer-Off-Peak" 2 4 6 2013 2013-04-06 17.2573018867925 "AA" "TEST" "Temperature Model" "Sat" "Summer" 3.497 64.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -13.7603018867925 "Off-Peak"
10042974 97 "Summer-Off-Peak" 2 4 7 2013 2013-04-07 17.2573018867925 "AA" "TEST" "Temperature Model" "Sun" "Summer" 3.489 65.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -13.7683018867925 "Off-Peak"
10042974 98 "Summer-On-Peak" 2 4 8 2013 2013-04-08 15.6381605385728 "AA" "TEST" "Temperature Model" "Mon" "Summer" 3.527 67 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -12.1111605385728 "On-Peak"
10042974 99 "Summer-On-Peak" 2 4 9 2013 2013-04-09 15.6381605385728 "AA" "TEST" "Temperature Model" "Tues" "Summer" 3.581 66 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -12.0571605385728 "On-Peak"
10042974 100 "Summer-On-Peak" 2 4 10 2013 2013-04-10 15.6381605385728 "AA" "TEST" "Temperature Model" "Wed" "Summer" 3.473 66.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -12.1651605385728 "On-Peak"
10042974 101 "Summer-On-Peak" 2 4 11 2013 2013-04-11 15.6381605385728 "AA" "TEST" "Temperature Model" "Thurs" "Summer" 3.523 68.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -12.1151605385728 "On-Peak"
10042974 102 "Summer-On-Peak" 2 4 12 2013 2013-04-12 15.6381605385728 "AA" "TEST" "Temperature Model" "Fri" "Summer" 3.706 69.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -11.9321605385728 "On-Peak"
10042974 103 "Summer-Off-Peak" 2 4 13 2013 2013-04-13 17.2573018867925 "AA" "TEST" "Temperature Model" "Sat" "Summer" 3.645 69 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -13.6123018867925 "Off-Peak"
10042974 104 "Summer-Off-Peak" 2 4 14 2013 2013-04-14 17.2573018867925 "AA" "TEST" "Temperature Model" "Sun" "Summer" 3.273 71.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -13.9843018867925 "Off-Peak"
10042974 105 "Summer-On-Peak" 2 4 15 2013 2013-04-15 15.6381605385728 "AA" "TEST" "Temperature Model" "Mon" "Summer" 3.804 72.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -11.8341605385728 "On-Peak"
10042974 106 "Summer-On-Peak" 2 4 16 2013 2013-04-16 15.6381605385728 "AA" "TEST" "Temperature Model" "Tues" "Summer" 3.649 67 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -11.9891605385728 "On-Peak"
10042974 107 "Summer-On-Peak" 2 4 17 2013 2013-04-17 15.6381605385728 "AA" "TEST" "Temperature Model" "Wed" "Summer" 3.638 66 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -12.0001605385728 "On-Peak"
10042974 108 "Summer-On-Peak" 2 4 18 2013 2013-04-18 15.6381605385728 "AA" "TEST" "Temperature Model" "Thurs" "Summer" 3.294 68 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -12.3441605385728 "On-Peak"
10042974 109 "Summer-On-Peak" 2 4 19 2013 2013-04-19 15.6381605385728 "AA" "TEST" "Temperature Model" "Fri" "Summer" 3.575 62 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -12.0631605385728 "On-Peak"
10042974 110 "Summer-Off-Peak" 2 4 20 2013 2013-04-20 17.2573018867925 "AA" "TEST" "Temperature Model" "Sat" "Summer" 3.261 60 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -13.9963018867925 "Off-Peak"
